0.00
7.00
10.00
11.00
15.50
35.00
65.00
100.00
110.00
150.50
165.00
166.10
172.50
180.00
195.50
210.00
240.00
250.00
252.50
255.50
256.00
260.50
272.00
280.00
310.50
312.00
313.50
320.00
330.00
340.50
350.50
355.50
360.00
361.00
362.00
365.50
370.00
380.00
390.00
410.50
412.50
413.50
415.00
420.00
450.00
480.00
510.00
511.00
512.00
514.00
516.00
518.00
520.00
533.50
540.50
560.00
600.00
601.00
604.00
605.00
610.00
613.50
620.00
642.56
652.32
662.08
671.84
681.60
691.36
701.12
710.88
720.64
730.40
740.15
749.91
759.67
769.43
779.19
788.95
798.71
808.47
818.23
850.00
890.00
900.00
920.00
950.00
1000.00
1050.00
1100.00
1200.00
1400.00
1500.00
1600.00
1800.00
2000.00
2250.00
2300.00
2570.00
2600.00
3000.00
4000.00
4100.00
5000.00
5500.00
6000.00
8000.00
9000.00
10000.00
11000.00
12000.00
14000.00
15000.00
20000.00
58165.50
58166.50
58169.50
58170.50
58172.50
58173.50
58174.50
58178.50
58182.50
58185.50
58190.50
58192.50
58193.50
58194.50
58196.50
58199.83
58202.26
58204.68
58207.11
58209.53
58211.96
58214.38
58216.81
58219.23
58221.66
58224.08
58226.51
58228.93
58231.36
58233.78
58236.21
58238.63
58241.06
58243.48
58245.91
58248.33
58250.76
58253.18
58255.61
58258.03
58260.46
58262.88
58265.31
58267.73
58270.16
58272.58
58300.50
58400.50
58500.50
58650.50
58750.50
58850.50
58900.50
59000.50
59100.50
59105.50
59110.50
59115.50
59120.50
59130.50
59140.50
59150.50
59200.50
59300.50
59400.50
59500.50
59600.50
59800.50
59912.50
59925.50
59945.50
59968.50
60000.50
60150.50
60250.00
60300.50
60450.50
60500.50
60600.50
61000.00
62000.00
63000.00
64000.00
65000.00
66100.50
66500.50
67125.50
68100.50
69105.50
69205.50
69505.50
70102.50
71000.50
72000.50
73000.00
74000.00
75000.00
78000.00
81205.50
82205.50
84405.50
86600.50
91000.50
94505.50
100480.50
101478.50
104718.00
